index,artist,company,length,part,song,video,views,year,album_art_url,album_title,album_year,artist_image_url,genre1,genre2
12,The Avalanches,Safari Clothing,54 minutes,Sven Kilchenmann #1,Frontier Psychiatrist,Safari - L'Animal,15629,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6C76/1B0C/EB52/48BA_medium_front.jpg?cid=1676511240,Since I Left You,2000,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/26EE/F3D3/4A27/ED3C_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
13,Randy Crawford,Safari Clothing,54 minutes,Sven Kilchenmann #2,Street Life,Safari - L'Animal,15629,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/50BE/5812/B47C/0919_medium_front.jpg?cid=1676511240,The Very Best Of,1993,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/183A/14A2/656F/E5FF_medium_front.jpg?cid=1676511240,Urban,Contemporary R&B/Soul
0,Godspeed You! Black Emperor,Primitive Skateshop,33 minutes,Intro,Kicking Horse On Broken Hill,Primitive - Pain Is Beauty,52775,2013,,Lift Your Skinny Arms,,,Alternative & Punk,Alternative
1,The Groupies,Primitive Skateshop,33 minutes,Justin Schulte,Primitive,Primitive - Pain Is Beauty,52775,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/65FB/A92A/63CD/0296_medium_front.jpg?cid=1676511240,Diva,1992,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/D685/670B/4049/C454_medium_front.jpg?cid=1676511240,Pop,Western Pop
2,Frankie Valli,Primitive Skateshop,33 minutes,"Paul Rodriguez, Torey Pudwill, Jereme Rogers and
More..",Beggin',Primitive - Pain Is Beauty,52775,2013,,The Legendary Frankie Valli & The 4 Seasons,,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/C9CE/2770/F701/371C_medium_front.jpg?cid=1676511240,Rock,70's Rock
3,Tame Impala,Primitive Skateshop,33 minutes,Nate Principato and Terell Robinson,Elephant,Primitive - Pain Is Beauty,52775,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/DA9A/79EF/DEDF/44CA_medium_front.jpg?cid=339224396,Lonerism,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/98B3/6BFA/0362/650B_medium_front.jpg?cid=339224396,Alternative & Punk,Indie Rock
4,The Church,Primitive Skateshop,33 minutes,Lamont Holt and Carlos Vega,Under The Milky Way,Primitive - Pain Is Beauty,52775,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E314/FAFB/8270/0AED_medium_front.jpg?cid=1676511240,Starfish,1988,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/936B/C070/6243/A9E4_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
5,The Beatles,Primitive Skateshop,33 minutes,Friends,With A Little Help From My Friends,Primitive - Pain Is Beauty,52775,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/4EED/DC39/7CEB/3D72_medium_front.jpg?cid=1676511240,Sgt. Pepper's Lonely Hearts Club Band,1967,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/0907/CA7C/7B5E/3CF8_medium_front.jpg?cid=1676511240,Rock,60's Rock
6,Rod Stewart,Primitive Skateshop,33 minutes,Addie Fridy,Do Ya Think I'm Sexy,Primitive - Pain Is Beauty,52775,2013,,Greatest Hit´s,,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/F64D/98D7/6293/672C_medium_front.jpg?cid=1676511240,Rock,70's Rock
7,Music Go Music,Primitive Skateshop,33 minutes,"James Espinoza, Jorge Ramirez and Aquil Brathwaite",Thousand Crazy Nights,Primitive - Pain Is Beauty,52775,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/2D29/5BA9/6F6B/5E63_medium_front.jpg?cid=339224396,Expressions,2009,,Alternative & Punk,Alternative
8,Coconut Records,Primitive Skateshop,33 minutes,Carlos Zarazua,Any Fun,Primitive - Pain Is Beauty,52775,2013,,Davy,2010,,Alternative & Punk,Alternative
9,? And The Mysterians,Primitive Skateshop,33 minutes,Nick Tucker,Ain't It Shame,Primitive - Pain Is Beauty,52775,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/955A/8E97/8916/43E3_medium_front.jpg?cid=1676511240,96 Tears: 30 Original Records,1995,,Rock,60's Rock
10,The Pixies,Primitive Skateshop,33 minutes,Credits,Wave of Mutilation,Primitive - Pain Is Beauty,52775,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/B57C/2888/4D11/B66F_medium_front.jpg?cid=1676511240,Doolittle,1989,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/B5B0/5CED/D633/CD1E_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
0,Alex Moul,Transworld Skateboarding,46 minutes,Intro,Transworld,Transworld - In Bloom,104653,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/A0B4/90E1/8BC6/35EF_medium_front.jpg?cid=1676511240,Version,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/C3A3/17F9/DAFA/468B_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
1,Mr. Lil One,Transworld Skateboarding,46 minutes,Evan Hernandez,Suppose To (feat. Sneek),Transworld - In Bloom,104653,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/445D/2CC6/7605/A09F_medium_front.jpg?cid=1676511240,Tha 13th Skorn,,,Urban,Western Hip-Hop/Rap
2,Alex Moul,Transworld Skateboarding,46 minutes,Chris Cole Intro,World wide,Transworld - In Bloom,104653,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/4247/1F35/F977/A0D6_medium_front.jpg?cid=1676511240,Pearl Jam,2006,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/F58A/1AE1/05F4/8239_medium_front.jpg?cid=1676511240,Alternative & Punk,Alternative
3,Misfits,Transworld Skateboarding,46 minutes,Chris Cole,"Die, Die My Darling",Transworld - In Bloom,104653,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E358/761D/2239/7C48_medium_front.jpg?cid=339224396,Evilive II,1998,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/CDAD/DEBC/553D/2522_medium_front.jpg?cid=339224396,Alternative & Punk,Punk
4,The Album Leaf,Transworld Skateboarding,46 minutes,16mm Montage,The MP,Transworld - In Bloom,104653,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/66A1/4F94/8CC7/014F_medium_front.jpg?cid=1676511240,One Day I'll Be On Time,2001,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/1F8C/EC0B/4ED1/B32C_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
5,Alf Diggi,Transworld Skateboarding,46 minutes,Mikey Taylor,The Heist,Transworld - In Bloom,104653,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/05E2/FA8A/C8F1/107A_medium_front.jpg?cid=339224396,Retaliation: Want,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/5620/99BB/0071/77A7_medium_front.jpg?cid=339224396,Other,Comedy
6,M3,Transworld Skateboarding,46 minutes,slam montage,When The Hammer Falls,Transworld - In Bloom,104653,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/889D/9A33/39EF/CFED_medium_front.jpg?cid=1676511240,I Never Said Goodbye,1987,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/6458/CA49/8DE3/EDC4_medium_front.jpg?cid=1676511240,Rock,Hard Rock
7,Jesse Fritch & Josh Vargo,Transworld Skateboarding,46 minutes,Tony Trujillo Intro,Welcome To The Show,Transworld - In Bloom,104653,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/DBE3/891C/E8FA/BAEA_small_front.jpg?cid=1676511240,The Pioneers Of Bluegrass,,,Traditional,Country
8,Motley Crue,Transworld Skateboarding,46 minutes,Toni Trujillo,Kickstart My Heart,Transworld - In Bloom,104653,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/85B3/56C2/3635/ABBB_medium_front.jpg?cid=1676511240,Dr. Feelgood,1989,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/EC28/2F6A/7C95/F5AF_medium_front.jpg?cid=1676511240,Rock,Metal
9,Mophono,Transworld Skateboarding,46 minutes,Paul Rodriguez,I Cry,Transworld - In Bloom,104653,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/9EFF/9655/A780/1CBE_medium_front.jpg?cid=339224396,I Cry,2004,,Electronica,Techno
10,Pinback,Transworld Skateboarding,46 minutes,Montage,Prog,Transworld - In Bloom,104653,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/5C8F/4152/4A75/407C_medium_front.jpg?cid=1676511240,Blue Screen Life,2001,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/F220/A863/9E47/35F2_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
11,Slayer,Transworld Skateboarding,46 minutes,Alex Gall,Aggressive Perfector,Transworld - In Bloom,104653,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E252/46B9/282C/5CA2_medium_front.jpg?cid=1676511240,Reign In Blood,1986,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/FC72/0AAA/EB7E/FE57_medium_front.jpg?cid=1676511240,Rock,Metal
12,The Shins,Transworld Skateboarding,46 minutes,Credits #1,Sphagnum Esplanade,Transworld - In Bloom,104653,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/8B9A/75A6/1165/BC03_medium_front.jpg?cid=339224396,Know Your Onion! [Single],2002,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/6D4F/19D4/4E90/DD5D_medium_front.jpg?cid=339224396,Alternative & Punk,Indie Rock
13,Atiba Jefferson,Transworld Skateboarding,46 minutes,Credits #2,Threepeat,Transworld - In Bloom,104653,2002,,Les Musiques De Skateurs,2005,,Other,Data & Other
0,Startslow,Redlight Skateboarding,36 minutes,Mike Cork,Waves,Prism,11687,2010,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/C960/8098/84DF/0748_medium_front.jpg?cid=339224396,Infinity On High,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/1368/1DD5/2F8E/7D62_medium_front.jpg?cid=339224396,Alternative & Punk,Emo & Hardcore
1,Colours,Redlight Skateboarding,36 minutes,Phil Parker,Go Back So Far,Prism,11687,2010,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/63BA/1F00/C08D/D863_small_front.jpg?cid=1676511240,"Buzzin' Fly, Vol. 3",2006,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/6BD8/84DA/4646/D8F5_medium_front.jpg?cid=1676511240,Alternative & Punk,Alternative
2,Girl After Shower,Redlight Skateboarding,36 minutes,Nicky Howells,Chameleon Blush,Prism,11687,2010,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/313C/78C3/6529/E4B6_medium_front.jpg?cid=339224396,NME Presents: The Best New Bands From The Reading & Leeds Festivals 2006,2006,,Alternative & Punk,Indie Rock
3,Startslow,Redlight Skateboarding,36 minutes,Montage 1,Edges Of The Sun,Prism,11687,2010,,Anthropomorph EP,2012,,Electronica,Dance & Club
4,Jump Ship,Redlight Skateboarding,36 minutes,Jason Lewer & Montage 2,Strangers,Prism,11687,2010,,Engines,2011,,Alternative & Punk,Alternative
5,Cloudbreak,Redlight Skateboarding,36 minutes,Montage 3,This Afternoon,Prism,11687,2010,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/A693/CA3E/6767/037B_medium_front.jpg?cid=1676511240,Dark Horse,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/ED48/EAD2/BA18/07F1_medium_front.jpg?cid=1676511240,Alternative & Punk,Alternative
6,Colours,Redlight Skateboarding,36 minutes,Ryan Chamberlain,Twentyten,Prism,11687,2010,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/DCB2/D564/A308/6570_medium_front.jpg?cid=1676511240,Moseley Shoals,1996,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/17F3/550D/2C42/7891_medium_front.jpg?cid=1676511240,Alternative & Punk,Brit Pop
7,Jon Kennedy,Redlight Skateboarding,36 minutes,Josh Arnott,Demons,Prism,11687,2010,,14,2009,,Electronica,"Downtempo, Lounge & Ambient"
8,Startslow,Redlight Skateboarding,36 minutes,Ryan 'Skelly' Evans,Herbivore,Prism,11687,2010,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0456/6403/6894/3A83_medium_front.jpg?cid=1676511240,Dora Rocks!,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/0A6A/7DC6/A6EE/C0D7_medium_front.jpg?cid=1676511240,Other,Children's
9,Jon Kennedy,Redlight Skateboarding,36 minutes,Joe Mercer,Spellbound,Prism,11687,2010,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/DB66/CC97/8754/8060_medium_front.jpg?cid=1676511240,14,2009,,Electronica,"Downtempo, Lounge & Ambient"
10,Cloudbreak,Redlight Skateboarding,36 minutes,Matt the Whale,Anticipate,Prism,11687,2010,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/D17F/855C/D072/0CB9_medium_front.jpg?cid=1676511240,Living In Clip [Live] [Disc 1],1997,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/4189/9C06/F1A5/C5AA_medium_front.jpg?cid=1676511240,Alternative & Punk,Alternative Folk
0,UI,Transworld Skateboarding,51 minutes,Intro/Theme,Banjo,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/14F8/6307/0B54/2ACE_small_front.jpg?cid=339224396,Answers,2002,,Alternative & Punk,Indie Rock
1,The Sadies,Transworld Skateboarding,51 minutes,Grass Valley,Spark Catcher,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/71A5/05B7/B8C9/53BC_medium_front.jpg?cid=1676511240,Pure Diamond Gold,1999,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/8866/F6E9/C96D/807B_medium_front.jpg?cid=1676511240,Traditional,Country
2,Kinski,Transworld Skateboarding,51 minutes,Reno,Waves of Second Guessing,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/8D65/D504/CF2D/DFE4_medium_front.jpg?cid=1676511240,Airs Above Your Station,2003,,Alternative & Punk,Indie Rock
3,The Fucking Champs,Transworld Skateboarding,51 minutes,Klamath Falls,Extra Man,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/28D3/4B72/6BC0/453C_medium_front.jpg?cid=339224396,IV,2000,,Rock,70's Rock
4,Del Rey,Transworld Skateboarding,51 minutes,West Linn,"Deploy, Damn You, Deploy",Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/CC11/BC27/30B2/6B49_medium_front.jpg?cid=1676511240,Darkness & Distance,2003,,Rock,Mainstream Rock
5,T.S.O.L.,Transworld Skateboarding,51 minutes,Burnside,Change Today?,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E1F0/4ECD/EEA9/EF16_medium_front.jpg?cid=1676511240,Revenge,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/F621/E13C/1083/70F0_medium_front.jpg?cid=1676511240,Alternative & Punk,Punk
6,The Shins,Transworld Skateboarding,51 minutes,Swimming,Gone For Good,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E9A5/0996/C636/5C29_medium_front.jpg?cid=1676511240,Chutes Too Narrow,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/6D4F/19D4/4E90/DD5D_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
7,Trans Am,Transworld Skateboarding,51 minutes,Speed Bump,Prowler '97,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/B308/903C/3F1C/2705_medium_front.jpg?cid=1676511240,The Surveillance (Japanese Import),1998,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/7815/6F83/356D/8930_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
8,Camera Obscura,Transworld Skateboarding,51 minutes,Donald,Theory on Sex as an Art Form,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F153/EFE1/9246/BACA_small_front.jpg?cid=1676511240,To Change The Shape Of The Envelope,2000,,Alternative & Punk,Emo & Hardcore
9,Trophy,Transworld Skateboarding,51 minutes,Ballard/Loading Dock,Engineer,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/2451/E717/1B49/E187_medium_front.jpg?cid=1676511240,Reckoning [Live],1981,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/B69A/D580/AF8A/F1E3_medium_front.jpg?cid=1676511240,Rock,Jam Bands
10,The Sadies,Transworld Skateboarding,51 minutes,Bainbridge,Talkin' Down,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/71A5/05B7/B8C9/53BC_medium_front.jpg?cid=339224396,Pure Diamond Gold,1999,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/8866/F6E9/C96D/807B_medium_front.jpg?cid=339224396,Traditional,Country
11,The (International) Noise Conspiracy,Transworld Skateboarding,51 minutes,Orcas Island,Abolish Work,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E455/BC07/125C/1AB3_medium_front.jpg?cid=1676511240,The First Conspiracy,2001,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/B1D7/CFAF/2A52/3BA0_medium_front.jpg?cid=1676511240,Alternative & Punk,Punk
12,Replikants,Transworld Skateboarding,51 minutes,Anacortes/Bellingham,Replikants Requiem,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/08E7/A5BD/DFA5/22CD_small_front.jpg?cid=1676511240,Slickaphonics,1996,,Rock,Mainstream Rock
13,The Black Keys,Transworld Skateboarding,51 minutes,Roof Gap,Busted,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F9FC/C0D1/4A62/3C60_medium_front.jpg?cid=1676511240,The Big Come Up,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/F9B8/DDE4/3D65/BD6C_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
14,Four Tet,Transworld Skateboarding,51 minutes,Danger Zone,My Angel Rocks Back and Forth,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/DEBA/B0E8/E7B6/5651_medium_front.jpg?cid=1676511240,Rounds,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/DA30/A45F/862C/A5EE_medium_front.jpg?cid=1676511240,Electronica,Techno
15,Trans Am,Transworld Skateboarding,51 minutes,Danny Way's Knee,Access Control,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/B308/903C/3F1C/2705_medium_front.jpg?cid=1676511240,The Surveillance (Japanese Import),1998,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/7815/6F83/356D/8930_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
16,Trans Am,Transworld Skateboarding,51 minutes,Seattle Street,Orlando,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6797/94F1/E856/F231_medium_front.jpg?cid=1676511240,Trans Am,1996,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/7815/6F83/356D/8930_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
17,Flake Music,Transworld Skateboarding,51 minutes,Hailey/Outro,Blast Valve,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/3C03/F325/67D6/622B_medium_front.jpg?cid=1676511240,"When You Land Here, It's Time to Return",2014,,Alternative & Punk,Indie Rock
18,Tristeza,Transworld Skateboarding,51 minutes,Credits,Building Peaks,Transworld - Are You Alright?,47024,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/9EAD/4253/612D/D92D_medium_front.jpg?cid=1676511240,Dream Signals in Full Circles,2000,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/6B25/F0D6/71F8/7931_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
0,Black Bananas,Volcom,,Copenhagen #1,Rad Times,Volcom - Europe Summer Tour,34671,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E96C/BB02/B329/41B0_medium_front.jpg?cid=339224396,Rad Times Xpress IV,2012,,Rock,Mainstream Rock
1,JEFF The Brotherhood,Volcom,,Copenhagen #2,Heavy Damage,Volcom - Europe Summer Tour,34671,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/8463/8622/8990/F047_medium_front.jpg?cid=1676511240,Heavy Days,2010,,Alternative & Punk,Garage Rock Revival
2,Lovely Bad Things,Volcom,,Copenhagen #3,Icee Creeps,Volcom - Europe Summer Tour,34671,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6395/650F/7BAF/FF74_medium_front.jpg?cid=339224396,New Ghost/Old Waves,2012,,Alternative & Punk,Indie Rock
3,Black Bananas,Volcom,,Malmo #1,Rad Times,Volcom - Europe Summer Tour,34671,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E96C/BB02/B329/41B0_medium_front.jpg?cid=339224396,Rad Times Xpress IV,2012,,Rock,Mainstream Rock
4,The Lovely Black Things,Volcom,,Malmo #2,Dinosaur Song,Volcom - Europe Summer Tour,34671,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6395/650F/7BAF/FF74_medium_front.jpg?cid=1676511240,New Ghost/Old Waves,2012,,Alternative & Punk,Indie Rock
5,Black Bananas,Volcom,,Belgium #1,Rad Times,Volcom - Europe Summer Tour,34671,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E96C/BB02/B329/41B0_medium_front.jpg?cid=339224396,Rad Times Xpress IV,2012,,Rock,Mainstream Rock
6,The Lovely Black Things,Volcom,,Belgium #2,You Done Messed Up,Volcom - Europe Summer Tour,34671,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6395/650F/7BAF/FF74_medium_front.jpg?cid=1676511240,New Ghost/Old Waves,2012,,Alternative & Punk,Indie Rock
7,Black Bananas,Volcom,,Berlin/Prague #1,Rad Times,Volcom - Europe Summer Tour,34671,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E96C/BB02/B329/41B0_medium_front.jpg?cid=1676511240,Rad Times Xpress IV,2012,,Rock,Mainstream Rock
8,Black Bananas,Volcom,,Berlin/Prague #2,Overpass,Volcom - Europe Summer Tour,34671,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E96C/BB02/B329/41B0_medium_front.jpg?cid=1676511240,Rad Times Xpress IV,2012,,Rock,Mainstream Rock
9,Heavy Cream,Volcom,,Berlin/Prague #3,Run Free,Volcom - Europe Summer Tour,34671,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/C90E/F2FD/F1C0/B2C0_medium_front.jpg?cid=1676511240,Danny,2014,,Rock,Mainstream Rock
0,Los Campesinos,,28 minutes,Intro,You! Me! Dancing!,Antihorario Volume 01 Lado B,26660,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/3C31/80E9/A700/DCAF_medium_front.jpg?cid=339224396,"Hold On Now, Youngster",2008,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/B806/D085/BFF8/BA06_medium_front.jpg?cid=339224396,Alternative & Punk,Indie Rock
1,Crystal Castles,,28 minutes,Willians Dentinho,Crimewave (feat. heath),Antihorario Volume 01 Lado B,26660,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/96C0/7086/9FA8/3754_medium_front.jpg?cid=339224396,Crystal Castles,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/BC68/D70C/F3D1/C4CE_medium_front.jpg?cid=339224396,Electronica,Electronica Mainstream
2,Bat For Lashes,,28 minutes,Willians Dentinho Griptapeless,What's a Girl To Do,Antihorario Volume 01 Lado B,26660,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0B46/B4F8/77B1/34A0_medium_front.jpg?cid=1676511240,Fur And Gold,2006,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/3F6B/B28A/3DE5/54B8_medium_front.jpg?cid=1676511240,Alternative & Punk,Alternative
3,Why?,,28 minutes,Montage,Whispers Into The Other,Antihorario Volume 01 Lado B,26660,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/30E1/9E54/74DB/3896_medium_front.jpg?cid=1676511240,Elephant Eyelash,2005,,Urban,Western Hip-Hop/Rap
4,The Apples,,28 minutes,Rodrigo Maizena,Artour De Force,Antihorario Volume 01 Lado B,26660,2008,,Mitz,2004,,Jazz,Contemporary Jazz & Fusion
